X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.182518,43.7925339,122859,GO-20162227218,2016-12-15T05:00:00.000Z,2016-12-16T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,16,351,Friday    ,13,2016,December,15,350,Thursday  ,23,Auto Theft,D43,134,Highland Creek (134),43.7925339,-79.182518,5066
-79.3671875,43.6623344,122860,GO-20162240671,2016-12-18T05:00:00.000Z,2016-12-18T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,18,353,Sunday    ,20,2016,December,18,353,Sunday    ,19,Auto Theft,D51,71,Cabbagetown-South St.James Town (71),43.6623344,-79.3671875,5067
-79.2613297,43.7700691,122861,GO-20162247265,2016-12-19T05:00:00.000Z,2016-12-19T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,19,354,Monday    ,21,2016,December,19,354,Monday    ,19,Auto Theft,D41,127,Bendale (127),43.7700691,-79.2613297,5068
-79.2650528,43.7515259,122862,GO-20162260907,2016-12-21T05:00:00.000Z,2016-12-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,21,356,Wednesday ,21,2016,December,21,356,Wednesday ,21,Auto Theft,D41,127,Bendale (127),43.7515259,-79.2650528,5069
-79.4482651,43.7248802,122863,GO-20162260610,2016-12-21T05:00:00.000Z,2016-12-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,21,356,Wednesday ,21,2016,December,21,356,Wednesday ,17,Auto Theft,D32,31,Yorkdale-Glen Park (31),43.7248802,-79.4482651,5070
-79.2843399,43.8110161,122864,GO-20162269293,2016-12-22T05:00:00.000Z,2016-12-23T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,23,358,Friday    ,8,2016,December,22,357,Thursday  ,16,Auto Theft,D42,129,Agincourt North (129),43.8110161,-79.2843399,5071
-79.5997238,43.7483101,122865,GO-20162293286,2016-12-28T05:00:00.000Z,2016-12-28T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,28,363,Wednesday ,5,2016,December,28,363,Wednesday ,5,Auto Theft,D23,1,West Humber-Clairville (1),43.7483101,-79.5997238,5072
-79.4789581,43.6655655,122866,GO-20162278346,2016-12-24T05:00:00.000Z,2016-12-24T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,24,359,Saturday  ,20,2016,December,24,359,Saturday  ,20,Auto Theft,D11,90,Junction Area (90),43.6655655,-79.4789581,5073
-79.5580597,43.7600021,122867,GO-20162291437,2016-11-07T05:00:00.000Z,2016-12-27T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,December,27,362,Tuesday   ,19,2016,November,7,312,Monday    ,0,Auto Theft,D31,21,Humber Summit (21),43.7600021,-79.5580597,5074
-79.3592453,43.808094,122868,GO-20162299651,2016-12-28T05:00:00.000Z,2016-12-29T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,29,364,Thursday  ,7,2016,December,28,363,Wednesday ,12,Auto Theft,D33,48,Hillcrest Village (48),43.808094,-79.3592453,5075
-79.357399,43.8032646,122869,GO-20162300592,2016-12-29T05:00:00.000Z,2016-12-29T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,29,364,Thursday  ,10,2016,December,29,364,Thursday  ,1,Auto Theft,D33,48,Hillcrest Village (48),43.8032646,-79.357399,5076
-79.2975159,43.7256546,122870,GO-20162301899,2016-12-29T05:00:00.000Z,2016-12-29T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,29,364,Thursday  ,14,2016,December,29,364,Thursday  ,12,Auto Theft,D41,119,Wexford/Maryvale (119),43.7256546,-79.2975159,5077
-79.4849091,43.7591934,122871,GO-20161398403,2016-08-08T04:00:00.000Z,2016-08-08T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,August,8,221,Monday    ,20,2016,August,8,221,Monday    ,20,Auto Theft,D31,27,York University Heights (27),43.7591934,-79.4849091,5078
-79.4849091,43.7591934,122872,GO-20161398403,2016-08-08T04:00:00.000Z,2016-08-08T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,August,8,221,Monday    ,20,2016,August,8,221,Monday    ,20,Auto Theft,D31,27,York University Heights (27),43.7591934,-79.4849091,5079
-79.5672531,43.6445541,122873,GO-20162307924,2016-12-30T05:00:00.000Z,2016-12-30T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,December,30,365,Friday    ,14,2016,December,30,365,Friday    ,10,Auto Theft,D22,13,Etobicoke West Mall (13),43.6445541,-79.5672531,5080
-79.4579086,43.7591553,122874,GO-20176699,2017-01-01T05:00:00.000Z,2017-01-02T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,January,2,2,Monday    ,8,2017,January,1,1,Sunday    ,18,Auto Theft,D32,34,Bathurst Manor (34),43.7591553,-79.4579086,5081
-79.2684402,43.8262253,122875,GO-20162306986,2016-12-30T05:00:00.000Z,2016-12-30T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,30,365,Friday    ,11,2016,December,30,365,Friday    ,11,Auto Theft,D42,130,Milliken (130),43.8262253,-79.2684402,5082
-79.2882614,43.7832909,122876,GO-20161433758,2016-08-13T04:00:00.000Z,2016-08-14T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,August,14,227,Sunday    ,6,2016,August,13,226,Saturday  ,23,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7832909,-79.2882614,5083
-79.4463348,43.780750299999987,122877,GO-20142610251,2014-07-30T04:00:00.000Z,2014-07-31T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,July,31,212,Thursday  ,19,2014,July,30,211,Wednesday ,22,Auto Theft,D32,35,Westminster-Branson (35),43.7807503,-79.4463348,5084
-79.587081899999987,43.6613197,122878,GO-20142613400,2014-07-31T04:00:00.000Z,2014-08-01T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,August,1,213,Friday    ,8,2014,July,31,212,Thursday  ,21,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6613197,-79.5870819,5085
-79.571815499999985,43.7152672,122879,GO-20142613217,2014-07-31T04:00:00.000Z,2014-08-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,1,213,Friday    ,7,2014,July,31,212,Thursday  ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.7152672,-79.5718155,5086
-79.3037186,43.724697099999986,122880,GO-20142616931,2014-08-01T04:00:00.000Z,2014-08-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,1,213,Friday    ,17,2014,August,1,213,Friday    ,8,Auto Theft,D33,43,Victoria Village (43),43.7246971,-79.3037186,5087
-79.271583600000014,43.7104797,122881,GO-20142627354,2014-08-02T04:00:00.000Z,2014-08-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,3,215,Sunday    ,9,2014,August,2,214,Saturday  ,19,Auto Theft,D41,120,Clairlea-Birchmount (120),43.7104797,-79.2715836,5088
-79.2595901,43.8142204,122882,GO-20142631426,2014-08-03T04:00:00.000Z,2014-08-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,3,215,Sunday    ,23,2014,August,3,215,Sunday    ,22,Auto Theft,D42,130,Milliken (130),43.8142204,-79.2595901,5089
-79.4810562,43.7847023,122883,GO-20142636081,2014-08-04T04:00:00.000Z,2014-08-04T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,4,216,Monday    ,18,2014,August,4,216,Monday    ,9,Auto Theft,D32,27,York University Heights (27),43.7847023,-79.4810562,5090
-79.352623,43.6654892,122884,GO-20142637332,2014-08-04T04:00:00.000Z,2014-08-04T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,4,216,Monday    ,23,2014,August,4,216,Monday    ,21,Auto Theft,D55,68,North Riverdale (68),43.6654892,-79.352623,5091
-79.400032,43.7988739,122885,GO-20142638639,2014-08-04T04:00:00.000Z,2014-08-05T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,7,2014,August,4,216,Monday    ,19,Auto Theft,D32,50,Newtonbrook East (50),43.7988739,-79.400032,5092
-79.524642899999989,43.6857834,122886,GO-20142638349,2014-08-04T04:00:00.000Z,2014-08-05T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,7,2014,August,4,216,Monday    ,23,Auto Theft,D23,8,Humber Heights-Westmount (8),43.6857834,-79.5246429,5093
-79.603912399999984,43.7436447,122887,GO-20142640308,2014-08-05T04:00:00.000Z,2014-08-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,13,2014,August,5,217,Tuesday   ,13,Auto Theft,D23,1,West Humber-Clairville (1),43.7436447,-79.6039124,5094
-79.3752823,43.6463623,122888,GO-20142642951,2014-07-31T04:00:00.000Z,2014-08-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,20,2014,July,31,212,Thursday  ,8,Auto Theft,D51,77,Waterfront Communities-The Island (77),43.6463623,-79.3752823,5095
-79.2837753,43.7669449,122889,GO-20142643459,2014-08-05T04:00:00.000Z,2014-08-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,21,2014,August,5,217,Tuesday   ,19,Auto Theft,D41,126,Dorset Park (126),43.7669449,-79.2837753,5096
-79.2837753,43.7669449,122890,GO-20142643459,2014-08-05T04:00:00.000Z,2014-08-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,5,217,Tuesday   ,21,2014,August,5,217,Tuesday   ,19,Auto Theft,D41,126,Dorset Park (126),43.7669449,-79.2837753,5097
-79.571815499999985,43.7152672,122891,GO-20142650745,2014-08-06T04:00:00.000Z,2014-08-06T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,August,6,218,Wednesday ,23,2014,August,6,218,Wednesday ,16,Auto Theft,D23,1,West Humber-Clairville (1),43.7152672,-79.5718155,5098
-79.5961151,43.757534,122892,GO-20142651705,2014-08-06T04:00:00.000Z,2014-08-07T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,August,7,219,Thursday  ,6,2014,August,6,218,Wednesday ,23,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.757534,-79.5961151,5099
-79.4037018,43.6726723,122893,GO-20142656626,2014-07-18T04:00:00.000Z,2014-08-07T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,7,219,Thursday  ,20,2014,July,18,199,Friday    ,18,Auto Theft,D53,95,Annex (95),43.6726723,-79.4037018,5100
-79.47966,43.6426392,122694,GO-20142231503,2014-06-06T04:00:00.000Z,2014-06-06T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,June,6,157,Friday    ,7,2014,June,6,157,Friday    ,2,Auto Theft,D11,87,High Park-Swansea (87),43.6426392,-79.47966,5101
-79.5567703,43.7654572,123394,GO-20142993381,2014-09-26T04:00:00.000Z,2014-09-27T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,September,27,270,Saturday  ,8,2014,September,26,269,Friday    ,22,Auto Theft,D31,21,Humber Summit (21),43.7654572,-79.5567703,5102
-79.3820572,43.6683502,122994,GO-20171903226,2017-10-18T04:00:00.000Z,2017-10-20T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,20,293,Friday    ,21,2017,October,18,291,Wednesday ,10,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6683502,-79.3820572,5103
-79.4158554,43.6602859,122995,GO-20171911599,2017-10-22T04:00:00.000Z,2017-10-22T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,22,295,Sunday    ,9,2017,October,22,295,Sunday    ,2,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6602859,-79.4158554,5104
-79.4338379,43.6601868,122996,GO-20171929228,2017-10-24T04:00:00.000Z,2017-10-25T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,1,2017,October,24,297,Tuesday   ,22,Auto Theft,D14    ,93,Dovercourt-Wallace Emerson-Junction (93),43.6601868,-79.4338379,5105
-79.4150314,43.7937508,122997,GO-20171923965,2017-10-23T04:00:00.000Z,2017-10-24T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,24,297,Tuesday   ,9,2017,October,23,296,Monday    ,18,Auto Theft,D32    ,50,Newtonbrook East (50),43.7937508,-79.4150314,5106
-79.49893950000002,43.7116318,122998,GO-20171930176,2017-10-25T04:00:00.000Z,2017-10-25T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,7,2017,October,25,298,Wednesday ,0,Auto Theft,D12,28,Rustic (28),43.7116318,-79.4989395,5107
-79.3552475,43.7997322,122999,GO-20171930208,2017-10-24T04:00:00.000Z,2017-10-25T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,8,2017,October,24,297,Tuesday   ,10,Auto Theft,D33,48,Hillcrest Village (48),43.7997322,-79.3552475,5108
-79.2807236,43.7293663,123000,GO-20171932860,2017-10-25T04:00:00.000Z,2017-10-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,14,2017,October,25,298,Wednesday ,12,Auto Theft,D41,119,Wexford/Maryvale (119),43.7293663,-79.2807236,5109
-79.5921936,43.7549973,123001,GO-20171937519,2017-10-25T04:00:00.000Z,2017-10-26T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,26,299,Thursday  ,9,2017,October,25,298,Wednesday ,20,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.7549973,-79.5921936,5110
-79.5005188,43.7622452,123002,GO-20171935737,2017-10-25T04:00:00.000Z,2017-10-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,23,2017,October,25,298,Wednesday ,22,Auto Theft,D31,27,York University Heights (27),43.7622452,-79.5005188,5111
-79.5218048,43.663978599999986,123003,GO-20171930380,2017-10-24T04:00:00.000Z,2017-10-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,8,2017,October,24,297,Tuesday   ,17,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6639786,-79.5218048,5112
-79.29216,43.6856804,123004,GO-20171855952,2017-09-30T04:00:00.000Z,2017-10-13T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,13,286,Friday    ,14,2017,September,30,273,Saturday  ,10,Auto Theft,D55    ,62,East End-Danforth (62),43.6856804,-79.29216,5113
-79.408958399999989,43.656230899999983,123005,GO-20171948930,2017-10-27T04:00:00.000Z,2017-10-27T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,27,300,Friday    ,22,2017,October,27,300,Friday    ,21,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6562309,-79.4089584,5114
-79.5151291,43.747097,123006,GO-2017570454,2017-03-31T04:00:00.000Z,2017-04-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,1,91,Saturday  ,0,2017,March,31,90,Friday    ,11,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,5115
-79.549537700000016,43.7276535,123007,GO-20171959870,2017-10-27T04:00:00.000Z,2017-10-29T04:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,October,29,302,Sunday    ,17,2017,October,27,300,Friday    ,17,Auto Theft,D23,5,Elms-Old Rexdale (5),43.7276535,-79.5495377,5116
-79.2686081,43.7338181,123008,GO-20171943395,2017-10-27T04:00:00.000Z,2017-10-27T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,27,300,Friday    ,7,2017,October,27,300,Friday    ,5,Auto Theft,D41,125,Ionview (125),43.7338181,-79.2686081,5117
-79.5098114,43.6798973,123009,GO-20151675213,2015-09-27T04:00:00.000Z,2015-09-28T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,28,271,Monday    ,10,2015,September,27,270,Sunday    ,19,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6798973,-79.5098114,5118
-79.2519302,43.705318499999983,123010,GO-20151656088,2015-09-24T04:00:00.000Z,2015-09-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,25,268,Friday    ,6,2015,September,24,267,Thursday  ,19,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.7053185,-79.2519302,5119
-79.2770309,43.7516556,123011,GO-20151663398,2015-09-19T04:00:00.000Z,2015-09-26T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2015,September,26,269,Saturday  ,9,2015,September,19,262,Saturday  ,19,Auto Theft,D41,126,Dorset Park (126),43.7516556,-79.2770309,5120
-79.491584800000012,43.6388474,123012,GO-20151680226,2015-09-28T04:00:00.000Z,2015-09-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,29,272,Tuesday   ,6,2015,September,28,271,Monday    ,17,Auto Theft,D22,16,Stonegate-Queensway (16),43.6388474,-79.4915848,5121
-79.3422089,43.6619415,123013,GO-20151686981,2015-09-29T04:00:00.000Z,2015-09-30T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,September,30,273,Wednesday ,8,2015,September,29,272,Tuesday   ,23,Auto Theft,D55,70,South Riverdale (70),43.6619415,-79.3422089,5122
-79.2221069,43.742488899999984,123014,GO-20151670777,2015-09-27T04:00:00.000Z,2015-09-27T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,27,270,Sunday    ,14,2015,September,27,270,Sunday    ,2,Auto Theft,D43,139,Scarborough Village (139),43.7424889,-79.2221069,5123
-79.365440400000011,43.7086105,123015,GO-20151683993,2015-09-29T04:00:00.000Z,2015-09-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,29,272,Tuesday   ,17,2015,September,29,272,Tuesday   ,15,Auto Theft,D53,56,Leaside-Bennington (56),43.7086105,-79.3654404,5124
-79.456474300000011,43.7218552,123016,GO-20151695158,2015-09-21T04:00:00.000Z,2015-10-01T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,October,1,274,Thursday  ,14,2015,September,21,264,Monday    ,9,Auto Theft,D32,31,Yorkdale-Glen Park (31),43.7218552,-79.4564743,5125
-79.2663803,43.8293419,123017,GO-20151711847,2015-10-03T04:00:00.000Z,2015-10-04T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,October,4,277,Sunday    ,9,2015,October,3,276,Saturday  ,15,Auto Theft,D42,130,Milliken (130),43.8293419,-79.2663803,5126
-79.4910965,43.630806,123018,GO-20151705993,2015-10-02T04:00:00.000Z,2015-10-03T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,October,3,276,Saturday  ,8,2015,October,2,275,Friday    ,22,Auto Theft,D22,16,Stonegate-Queensway (16),43.630806,-79.4910965,5127
-79.2934647,43.7821198,123019,GO-20151342639,2015-08-05T04:00:00.000Z,2015-08-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,5,217,Wednesday ,22,2015,August,5,217,Wednesday ,9,Auto Theft,D42,118,Tam O'Shanter-Sullivan (118),43.7821198,-79.2934647,5128
-79.2934647,43.7821198,123020,GO-20151376404,2015-08-11T04:00:00.000Z,2015-08-11T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,11,223,Tuesday   ,12,2015,August,11,223,Tuesday   ,12,Auto Theft,D42,118,Tam O'Shanter-Sullivan (118),43.7821198,-79.2934647,5129
-79.3271179,43.7984962,123021,GO-20151437991,2015-08-20T04:00:00.000Z,2015-08-21T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,August,21,233,Friday    ,8,2015,August,20,232,Thursday  ,19,Auto Theft,D42,117,L'Amoreaux (117),43.7984962,-79.3271179,5130
-79.2882614,43.7832909,123022,GO-20151488026,2015-08-29T04:00:00.000Z,2015-08-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,29,241,Saturday  ,12,2015,August,29,241,Saturday  ,12,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7832909,-79.2882614,5131
-79.2186508,43.8065376,123023,GO-20151510019,2015-08-31T04:00:00.000Z,2015-09-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,1,244,Tuesday   ,21,2015,August,31,243,Monday    ,20,Auto Theft,D42,132,Malvern (132),43.8065376,-79.2186508,5132
-79.3264236,43.8171501,123024,GO-2015939733,2015-06-05T04:00:00.000Z,2015-06-05T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,June,5,156,Friday    ,7,2015,June,5,156,Friday    ,2,Auto Theft,D42,116,Steeles (116),43.8171501,-79.3264236,5133
-79.2785721,43.7853508,123025,GO-20151016622,2015-04-27T04:00:00.000Z,2015-06-17T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,June,17,168,Wednesday ,11,2015,April,27,117,Monday    ,10,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7853508,-79.2785721,5134
-79.2785721,43.7853508,123026,GO-20151016622,2015-04-27T04:00:00.000Z,2015-06-17T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,June,17,168,Wednesday ,11,2015,April,27,117,Monday    ,10,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7853508,-79.2785721,5135
-79.2703934,43.8071899,123027,GO-20151217640,2015-07-17T04:00:00.000Z,2015-07-17T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,17,198,Friday    ,22,2015,July,17,198,Friday    ,19,Auto Theft,D42,129,Agincourt North (129),43.8071899,-79.2703934,5136
-79.2139206,43.800426499999986,123028,GO-20151492390,2015-08-30T04:00:00.000Z,2015-08-30T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,30,242,Sunday    ,2,2015,August,30,242,Sunday    ,0,Auto Theft,D42,132,Malvern (132),43.8004265,-79.2139206,5137
-79.5521545,43.695797,123029,GO-20151707206,2015-10-03T04:00:00.000Z,2015-10-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,October,3,276,Saturday  ,13,2015,October,3,276,Saturday  ,1,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,5138
-79.4207306,43.7073822,123030,GO-20151699006,2015-10-01T04:00:00.000Z,2015-10-02T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,October,2,275,Friday    ,5,2015,October,1,274,Thursday  ,22,Auto Theft,D53,102,Forest Hill North (102),43.7073822,-79.4207306,5139
-79.5158768,43.6988373,123031,GO-20171954019,2017-10-28T04:00:00.000Z,2017-10-28T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,18,2017,October,28,301,Saturday  ,18,Auto Theft,D12,113,Weston (113),43.6988373,-79.5158768,5140
-79.5085297,43.7085915,123032,GO-20171943832,2017-10-27T04:00:00.000Z,2017-10-27T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,27,300,Friday    ,8,2017,October,27,300,Friday    ,0,Auto Theft,D12,113,Weston (113),43.7085915,-79.5085297,5141
-79.29216,43.6856804,123033,GO-20171951427,2017-10-16T04:00:00.000Z,2017-10-28T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,10,2017,October,16,289,Monday    ,18,Auto Theft,D55,62,East End-Danforth (62),43.6856804,-79.29216,5142
-79.281723,43.81817250000001,123034,GO-20171964012,2017-10-29T04:00:00.000Z,2017-10-30T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,30,303,Monday    ,11,2017,October,29,302,Sunday    ,20,Auto Theft,D42,130,Milliken (130),43.8181725,-79.281723,5143
